,HIGHESG,LOWESG,,,,,,,,
12/22/2015,0.007547146,-0.011560277,,1.007547146,0.988439723,,1.084858921,8.144467363,,FALSE
12/23/2015,0.010549323,0.011083919,,1.010549323,1.011083919,,1.096303448,8.234739983,,FALSE
12/24/2015,0.000573626,-0.002622214,,1.000573626,0.997377786,,1.096932316,8.213146734,,FALSE
12/28/2015,0.00058748,-0.018356954,,1.00058748,0.981643046,,1.097576742,8.062378381,,FALSE
12/29/2015,-0.006527929,0.035765025,,0.993472071,1.035765025,,1.090411839,8.350729546,,FALSE
12/30/2015,-0.02543626,-0.02194525,,0.97456374,0.97805475,,1.06267584,8.167470696,,FALSE
12/31/2015,0.009239432,0.016798175,,1.009239432,1.016798175,,1.072494361,8.304669302,,FALSE
1/4/2016,0.023379326,0.004078357,,1.023379326,1.004078357,,1.097568557,8.338538704,,FALSE
1/5/2016,-0.005242141,-0.014005299,,0.994757859,0.985994701,,1.091814947,8.221754973,,FALSE
1/6/2016,-0.00402784,0.061049707,,0.99597216,1.061049707,,1.087417292,8.723690709,,FALSE
1/7/2016,-0.013660784,-0.017476255,,0.986339216,0.982523745,,1.072562319,8.571233263,,FALSE
1/8/2016,-0.005365187,-0.007471924,,0.994634813,0.992528076,,1.066807822,8.507189662,,FALSE
1/11/2016,-0.010935226,-0.010933976,,0.989064774,0.989066024,,1.055142037,8.414172256,,FALSE
1/12/2016,-0.012493343,0.001659533,,0.987506657,1.001659533,,1.041959786,8.428135855,,FALSE
1/13/2016,-0.004629457,0.013688678,,0.995370543,1.013688678,,1.037136078,8.543505889,,FALSE
1/14/2016,0.017611952,0.003018605,,1.017611952,1.003018605,,1.055402069,8.569295355,,FALSE
1/15/2016,0.000522902,-0.004256674,,1.000522902,0.995743326,,1.055953941,8.532818661,,FALSE
1/19/2016,-0.010854807,-0.005365803,,0.989145193,0.994634197,,1.044491764,8.487033237,,FALSE
1/20/2016,-0.00175809,-0.042388526,,0.99824191,0.957611474,,1.042655454,8.127280405,,FALSE
1/21/2016,0.011875253,-0.006208373,,1.011875253,0.993791627,,1.055037251,8.076823218,,FALSE
1/22/2016,0.013894768,0.004944245,,1.013894768,1.004944245,,1.069696748,8.116757012,,FALSE
1/25/2016,-0.005153545,0.003267738,,0.994846455,1.003267738,,1.064184018,8.143280445,,FALSE
1/26/2016,0.011535969,0.013260767,,1.011535969,1.013260767,,1.076460412,8.251266587,,FALSE
1/27/2016,0.002562206,0.01972272,,1.002562206,1.01972272,,1.079218525,8.414004005,,FALSE
1/28/2016,-0.011573528,0.007601597,,0.988426472,1.007601597,,1.066728159,8.477963876,,FALSE
1/29/2016,-0.007132836,-0.024378123,,0.992867164,0.975621877,,1.059119362,8.271287027,,FALSE
2/1/2016,0.018992668,-0.006287644,,1.018992668,0.993712356,,1.079234865,8.21928012,,FALSE
2/2/2016,0.005041069,0.024937738,,1.005041069,1.024937738,,1.084675362,8.424250371,,FALSE
2/3/2016,-0.000955982,0.026501517,,0.999044018,1.026501517,,1.083638432,8.647505783,,FALSE
2/4/2016,-0.007792781,-0.004769747,,0.992207219,0.995230253,,1.075193874,8.606259366,,FALSE
2/5/2016,0.012193993,-8.05E-05,,1.012193993,0.999919518,,1.088304781,8.605566721,,FALSE
2/8/2016,-0.007971154,-0.002035637,,0.992028846,0.997964363,,1.079629736,8.588048908,,FALSE
2/9/2016,-0.01413465,0.001879187,,0.98586535,1.001879187,,1.064369548,8.604187458,,FALSE
2/10/2016,0.017101146,-0.002196184,,1.017101146,0.997803816,,1.082571487,8.585291075,,FALSE
2/11/2016,0.005738985,0.008407039,,1.005738985,1.008407039,,1.088784348,8.657467951,,FALSE
2/12/2016,0.006694583,-0.002204383,,1.006694583,0.997795617,,1.096073306,8.638383574,,FALSE
2/16/2016,-0.01263799,-0.000286802,,0.98736201,0.999713198,,1.082221143,8.635906072,,FALSE
2/17/2016,0.000305707,-0.010179439,,1.000305707,0.989820561,,1.082551986,8.547997392,,FALSE
2/18/2016,0.001909995,0.00438375,,1.001909995,1.00438375,,1.084619655,8.585469677,,FALSE
2/19/2016,-0.010425154,-0.011999799,,0.989574846,0.988000201,,1.073312327,8.482445771,,FALSE
2/22/2016,0.005130051,0.026136799,,1.005130051,1.026136799,,1.078818475,8.704149747,,FALSE
2/23/2016,-0.020455078,0.02539883,,0.979544922,1.02539883,,1.056751159,8.925224968,,FALSE
2/24/2016,0.005071278,-0.004183236,,1.005071278,0.995816764,,1.062110237,8.887888649,,FALSE
2/25/2016,-0.002903184,-0.001509524,,0.997096816,0.998490476,,1.059026736,8.874472171,,FALSE
2/26/2016,-0.002913919,0.006460753,,0.997086081,1.006460753,,1.055940818,8.931807945,,FALSE
2/29/2016,-0.014916728,-0.016326615,,0.985083272,0.983673385,,1.040189636,8.785981756,,FALSE
3/1/2016,-0.011814517,0.011320589,,0.988185483,1.011320589,,1.027900298,8.885444242,,FALSE
3/2/2016,0.002571667,0.039281864,,1.002571667,1.039281864,,1.030543715,9.234481057,,FALSE
3/3/2016,0.014233147,-0.022880602,,1.014233147,0.977119398,,1.045211595,9.023190572,,FALSE
3/4/2016,0.012784475,0.017386389,,1.012784475,1.017386389,,1.058574077,9.180071274,,FALSE
3/7/2016,0.007287428,0.010226819,,1.007287428,1.010226819,,1.066288359,9.273954197,,FALSE
3/8/2016,-0.013004025,-0.00309581,,0.986995975,0.99690419,,1.052422318,9.245243801,,FALSE
3/9/2016,0.002205009,0.001639324,,1.002205009,1.001639324,,1.054742919,9.260399753,,FALSE
3/10/2016,-0.012180668,-0.003313504,,0.987819332,0.996686496,,1.041895446,9.229715385,,FALSE
3/11/2016,0.00515078,0.001710971,,1.00515078,1.001710971,,1.04726202,9.24550716,,FALSE
3/14/2016,0.0002485,0.012057434,,1.0002485,1.012057434,,1.047522265,9.356984252,,FALSE
3/15/2016,0.003414462,0.003251924,,1.003414462,1.003251924,,1.05109899,9.38741245,,FALSE
3/16/2016,0.015209033,-0.007976828,,1.015209033,0.992023172,,1.06708519,9.312530675,,FALSE
3/17/2016,-0.015797012,-0.00528281,,0.984202988,0.99471719,,1.050228432,9.263334344,,FALSE
3/18/2016,-0.002134906,-0.012922548,,0.997865094,0.987077452,,1.047986293,9.143628464,,FALSE
3/21/2016,-0.007542735,0.000356302,,0.992457265,1.000356302,,1.04008161,9.146886357,,FALSE
3/22/2016,0.00974474,0.003739948,,1.00974474,1.003739948,,1.050216935,9.181095236,,FALSE
3/23/2016,-0.01137408,-0.001338114,,0.98862592,0.998661886,,1.038271683,9.168809881,,FALSE
3/24/2016,-0.002123157,0.006626192,,0.997876843,1.006626192,,1.036067269,9.22956418,,FALSE
3/28/2016,-0.001512287,-0.014561828,,0.998487713,0.985438172,,1.034500438,9.095164856,,FALSE
3/29/2016,0.001894914,0.003741612,,1.001894914,1.003741612,,1.036460727,9.129195433,,FALSE
3/30/2016,0.001251345,0.017034321,,1.001251345,1.017034321,,1.037757697,9.284705075,,FALSE
3/31/2016,-0.007129454,0.009807649,,0.992870546,1.009807649,,1.030359052,9.375766203,,FALSE
4/1/2016,-0.001986791,-0.005244448,,0.998013209,0.994755552,,1.028311944,9.326595485,,FALSE
4/4/2016,-0.002804872,0.019185083,,0.997195128,1.019185083,,1.025427661,9.505526997,,FALSE
4/5/2016,-0.004045971,-0.000919423,,0.995954029,0.999080577,,1.02127881,9.496787394,,FALSE
4/6/2016,0.007966988,0.006143153,,1.007966988,1.006143153,,1.029415326,9.555127616,,FALSE
4/7/2016,0.007445588,0.002650764,,1.007445588,1.002650764,,1.037079929,9.580456009,,FALSE
4/8/2016,-0.008605986,-0.029262142,,0.991394014,0.970737858,,1.028154833,9.300111346,,FALSE
4/11/2016,-0.0166358,0.005082207,,0.9833642,1.005082207,,1.011050654,9.347376441,,FALSE
4/12/2016,0.004700547,0.00148136,,1.004700547,1.00148136,,1.015803146,9.361223266,,FALSE
4/13/2016,0.006601491,0.009948762,,1.006601491,1.009948762,,1.022508961,9.454355846,,FALSE
4/14/2016,0.021626202,0.031474172,,1.021626202,1.031474172,,1.044621946,9.751923872,,FALSE
4/15/2016,-0.00080304,-0.014772767,,0.99919696,0.985227233,,1.043783073,9.607860969,,FALSE
4/18/2016,0.005016157,-0.005042173,,1.005016157,0.994957827,,1.049018853,9.559416473,,FALSE
4/19/2016,-0.007807795,0.028473027,,0.992192205,1.028473027,,1.040828328,9.831601998,,FALSE
4/20/2016,0.006082965,0.002183502,,1.006082965,1.002183502,,1.047159651,9.853069316,,FALSE
4/21/2016,0.006777582,-0.006588614,,1.006777582,0.993411386,,1.054256862,9.788151249,,FALSE
4/22/2016,0.019205204,-0.015056286,,1.019205204,0.984943714,,1.074504079,9.640778049,,FALSE
4/25/2016,-0.012383902,0.00480081,,0.987616098,1.00480081,,1.061197526,9.687061588,,FALSE
4/26/2016,-0.017193014,-0.001404603,,0.982806986,0.998595397,,1.042952342,9.67345511,,FALSE
4/27/2016,-0.0069633,0.015681059,,0.9930367,1.015681059,,1.035689952,9.825145131,,FALSE
4/28/2016,0.005573234,-0.0002773,,1.005573234,0.9997227,,1.041462095,9.822420618,,FALSE
4/29/2016,-0.00821317,-0.007704204,,0.99178683,0.992295796,,1.032908389,9.746746685,,FALSE
5/2/2016,-0.001362994,-0.008127553,,0.998637006,0.991872447,,1.031500541,9.667529487,,FALSE
5/3/2016,0.010018369,-0.025563202,,1.010018369,0.974436798,,1.041834495,9.420396473,,FALSE
5/4/2016,-0.004969481,0.007067537,,0.995030519,1.007067537,,1.036657118,9.48697547,,FALSE
5/5/2016,-0.007136386,-0.012352252,,0.992863614,0.987647748,,1.029259133,9.369789957,,FALSE
5/6/2016,-0.0293629,-0.003068987,,0.9706371,0.996931013,,0.9990371,9.341034196,,FALSE
5/9/2016,0.007542128,0.007759185,,1.007542128,1.007759185,,1.006571966,9.413513009,,FALSE
5/10/2016,0.001276042,-0.000907785,,1.001276042,0.999092215,,1.007856395,9.404967563,,FALSE
5/11/2016,-0.004620137,-0.00744171,,0.995379863,0.99255829,,1.00319996,9.334978519,,FALSE
5/12/2016,-0.024419812,-0.009144436,,0.975580188,0.990855564,,0.978702006,9.249615403,,FALSE
5/13/2016,0.000482509,0.009581459,,1.000482509,1.009581459,,0.979174238,9.338240217,,FALSE
5/16/2016,0.000881767,0.004946961,,1.000881767,1.004946961,,0.980037642,9.384436124,,FALSE
5/17/2016,0.00649028,0.016528383,,1.00649028,1.016528383,,0.986398361,9.539545675,,FALSE
5/18/2016,0.017632373,0.02213582,,1.017632373,1.02213582,,1.003790905,9.750711343,,FALSE
5/19/2016,-0.005384857,-0.012554226,,0.994615143,0.987445774,,0.998385635,9.62829871,,FALSE
5/20/2016,0.003641532,-0.008450065,,1.003641532,0.991549935,,1.002021288,9.546938963,,FALSE
5/23/2016,-0.009038823,0.021785146,,0.990961177,1.021785146,,0.992964196,9.754920426,,FALSE
5/24/2016,0.015371585,0.015072443,,1.015371585,1.015072443,,1.008227629,9.901950905,,FALSE
5/25/2016,-0.005101354,0.0073224,,0.994898646,1.0073224,,1.003084303,9.974456947,,FALSE
5/26/2016,0.004856728,0.010142197,,1.004856728,1.010142197,,1.007956011,10.07561986,,FALSE
5/27/2016,-0.004687335,-0.069293698,,0.995312665,0.930706302,,1.003231384,9.377442898,,FALSE
5/31/2016,-0.004758061,0.012230654,,0.995241939,1.012230654,,0.998457948,9.49213516,,FALSE
6/1/2016,0.008471605,-0.015906007,,1.008471605,0.984093993,,1.006916489,9.341153191,,FALSE
6/2/2016,-0.001115159,-0.018172098,,0.998884841,0.981827902,,1.005793617,9.171404838,,FALSE
6/3/2016,-0.018461058,-0.023910266,,0.981538942,0.976089734,,0.987225604,8.952114111,,FALSE
6/6/2016,0.021080695,0.004741506,,1.021080695,1.004741506,,1.008037005,8.994560614,,FALSE
6/7/2016,-0.015124317,-0.02518962,,0.984875683,0.97481038,,0.992791134,8.767991053,,FALSE
6/8/2016,0.008243461,0.020813165,,1.008243461,1.020813165,,1.000975169,8.9504807,,FALSE
6/9/2016,-0.015478039,-0.00799598,,0.984521961,0.99200402,,0.985482036,8.878912833,,FALSE
6/10/2016,-0.015976515,-0.001815468,,0.984023485,0.998184532,,0.969737467,8.862793448,,FALSE
6/13/2016,0.006738403,-0.012401542,,1.006738403,0.987598458,,0.976271949,8.752881143,,FALSE
6/14/2016,-0.035033568,-0.007461905,,0.964966432,0.992538095,,0.942069659,8.687567979,,FALSE
6/15/2016,-0.003419832,0.02896883,,0.996580168,1.02896883,,0.938847939,8.939236655,,FALSE
6/16/2016,-0.013752884,0.000866039,,0.986247116,1.000866039,,0.925936071,8.946978383,,FALSE
6/17/2016,0.005231784,-0.020357412,,1.005231784,0.979642588,,0.930780369,8.764841061,,FALSE
6/20/2016,-0.009942304,0.01929201,,0.990057696,1.01929201,,0.921526268,8.933932462,,FALSE
6/21/2016,0.005823792,0.008181712,,1.005823792,1.008181712,,0.926893045,9.00702732,,FALSE
6/22/2016,0.008772493,-0.005389511,,1.008772493,0.994610489,,0.935024207,8.958483847,,FALSE
6/23/2016,-0.001447971,-0.00087065,,0.998552029,0.99912935,,0.933670319,8.95068414,,FALSE
6/24/2016,-0.004380564,-0.004401998,,0.995619436,0.995598002,,0.929580317,8.911283246,,FALSE
6/27/2016,-0.041810343,-0.014773062,,0.958189657,0.985226938,,0.890714245,8.779636303,,FALSE
6/28/2016,0.009844611,0.010077284,,1.009844611,1.010077284,,0.89948298,8.868111194,,FALSE
6/29/2016,-0.003329376,0.024846646,,0.996670624,1.024846646,,0.896488263,9.088454014,,FALSE
6/30/2016,-0.007283005,-0.008347455,,0.992716995,0.991652545,,0.889959135,9.012588551,,FALSE
7/1/2016,0.016216516,-0.006790519,,1.016216516,0.993209481,,0.904391171,8.951388393,,FALSE
7/5/2016,0.013005416,-0.004012244,,1.013005416,0.995987756,,0.916153154,8.915473238,,FALSE
7/6/2016,0.012138434,-0.02297384,,1.012138434,0.97702616,,0.927273819,8.710650584,,FALSE
7/7/2016,0.002169011,0.006077478,,1.002169011,1.006077478,,0.929285086,8.763589369,,FALSE
7/8/2016,0.008078625,0.012322971,,1.008078625,1.012322971,,0.936792432,8.871582826,,FALSE
7/11/2016,-0.002315063,-0.007662517,,0.997684937,0.992337483,,0.934623698,8.803604175,,FALSE
7/12/2016,-0.010395577,-0.014195077,,0.989604423,0.985804923,,0.924907746,8.678636338,,FALSE
7/13/2016,0.007740227,-0.005615993,,1.007740227,0.994384007,,0.932066742,8.629897178,,FALSE
7/14/2016,0.002558928,-0.007032832,,1.002558928,0.992967168,,0.934451834,8.569204562,,FALSE
7/15/2016,-0.002892475,0.00773689,,0.997107525,1.00773689,,0.931748955,8.635503557,,FALSE
7/18/2016,0.00282183,0.007711343,,1.00282183,1.007711343,,0.934378193,8.702094889,,FALSE
7/19/2016,0.003108639,0.014967452,,1.003108639,1.014967452,,0.937282837,8.832343075,,FALSE
7/20/2016,0.015117032,0.005449626,,1.015117032,1.005449626,,0.951451771,8.880476038,,FALSE
7/21/2016,0.003596692,-0.001140751,,1.003596692,0.998859249,,0.954873851,8.870345627,,FALSE
7/22/2016,-0.006305015,-0.001115308,,0.993694985,0.998884692,,0.948853357,8.860452463,,FALSE
7/25/2016,0.012640516,0.009666673,,1.012640516,1.009666673,,0.960847353,8.946103563,,FALSE
7/26/2016,-0.011577621,-0.021377339,,0.988422379,0.978622661,,0.949723027,8.754859676,,FALSE
7/27/2016,0.006165651,-0.013892941,,1.006165651,0.986107059,,0.955578687,8.633228926,,FALSE
7/28/2016,0.007009696,0.023558255,,1.007009696,1.023558255,,0.962277003,8.836612738,,FALSE
7/29/2016,-0.017384361,0.00472548,,0.982615639,1.00472548,,0.945548433,8.878369977,,FALSE
8/1/2016,0.011959149,0.039236029,,1.011959149,1.039236029,,0.956856387,9.226721957,,FALSE
8/2/2016,-0.00566125,-0.001212166,,0.99433875,0.998787834,,0.951439384,9.215537641,,FALSE
8/3/2016,-0.017148183,-0.023996631,,0.982851817,0.976003369,,0.935123928,8.994395784,,FALSE
8/4/2016,0.008823681,-0.011020178,,1.008823681,0.988979822,,0.943375163,8.895275943,,FALSE
8/5/2016,-0.005707587,0.008418273,,0.994292413,1.008418273,,0.937990767,8.970158804,,FALSE
8/8/2016,0.000210351,0.006008857,,1.000210351,1.006008857,,0.938188074,9.024059202,,FALSE
8/9/2016,0.009174152,-0.022626319,,1.009174152,0.977373681,,0.946795154,8.81987796,,FALSE
8/10/2016,4.63E-05,0.036193302,,1.000046284,1.036193302,,0.946838976,9.139098469,,FALSE
8/11/2016,-0.008846279,-0.001109607,,0.991153721,0.998890393,,0.938462974,9.128957658,,FALSE
8/12/2016,0.000545069,-0.032248549,,1.000545069,0.967751451,,0.938974502,8.834562024,,FALSE
8/15/2016,-0.005437257,0.008165021,,0.994562743,1.008165021,,0.933869056,8.906696405,,FALSE
8/16/2016,-0.008222591,0.001117266,,0.991777409,1.001117266,,0.926190232,8.916647553,,FALSE
8/17/2016,0.006384501,-0.02584099,,1.006384501,0.97415901,,0.932103494,8.686232549,,FALSE
8/18/2016,0.016919574,0.016338536,,1.016919574,1.016338536,,0.947874289,8.828152873,,FALSE
8/19/2016,0.006684001,0.010214009,,1.006684001,1.010214009,,0.954209881,8.918323701,,FALSE
8/22/2016,0.001465941,-0.004612998,,1.001465941,0.995387002,,0.955608696,8.87718349,,FALSE
8/23/2016,-0.007576502,-0.01415333,,0.992423498,0.98584667,,0.948368525,8.751541781,,FALSE
8/24/2016,0.010797437,-0.028450576,,1.010797437,0.971549424,,0.958608474,8.50255538,,FALSE
8/25/2016,-0.000136398,-0.006306284,,0.999863602,0.993693716,,0.958477722,8.448935851,,FALSE
8/26/2016,-0.012412069,0.011478244,,0.987587931,1.011478244,,0.946581031,8.545914797,,FALSE
8/29/2016,0.01098924,0.002544808,,1.01098924,1.002544808,,0.956983237,8.567662511,,FALSE
8/30/2016,0.007330985,0.013368737,,1.007330985,1.013368737,,0.963998866,8.682201334,,FALSE
8/31/2016,0.018976323,-0.013576016,,1.018976323,0.986423984,,0.98229202,8.56433163,,FALSE
9/1/2016,-0.000841937,0.003245458,,0.999158063,1.003245458,,0.981464992,8.592126807,,FALSE
9/2/2016,-0.004361729,-0.011590808,,0.995638271,0.988409192,,0.977184108,8.492537116,,FALSE
9/6/2016,-0.000518167,0.00702351,,0.999481833,1.00702351,,0.976677764,8.552184539,,FALSE
9/7/2016,-0.008843619,0.027167791,,0.991156381,1.027167791,,0.968040397,8.784528503,,FALSE
9/8/2016,-0.022268343,0.005458363,,0.977731657,1.005458363,,0.946483742,8.83247765,,FALSE
9/9/2016,0.013430557,0.010450687,,1.013430557,1.010450687,,0.959195546,8.924783107,,FALSE
9/12/2016,-0.002216724,0.012273377,,0.997783276,1.012273377,,0.957069275,9.034320338,,FALSE
9/13/2016,0.002977862,-0.025494286,,1.002977862,0.974505714,,0.959919295,8.803996793,,FALSE
9/14/2016,-0.001268909,0.025302572,,0.998731091,1.025302572,,0.958701245,9.026760559,,FALSE
9/15/2016,0.000537013,-0.000590163,,1.000537013,0.999409837,,0.95921608,9.021433301,,FALSE
9/16/2016,-0.010751639,-0.020249676,,0.989248361,0.979750324,,0.948902935,8.838752199,,FALSE
9/19/2016,-0.003470695,0.020088069,,0.996529305,1.020088069,,0.945609583,9.01630566,,FALSE
9/20/2016,0.000806285,0.009299902,,1.000806285,1.009299902,,0.946372014,9.100156421,,FALSE
9/21/2016,-0.007096861,0.027981517,,0.992903139,1.027981517,,0.939655743,9.354792603,,FALSE
9/22/2016,0.000928094,-0.000722293,,1.000928094,0.999277707,,0.940527832,9.3480357,,FALSE
9/23/2016,0.013378411,-0.002908834,,1.013378411,0.997091166,,0.953110599,9.320843817,,FALSE
9/26/2016,0.009974789,0.006705839,,1.009974789,1.006705839,,0.962617676,9.383347893,,FALSE
9/27/2016,-0.002679756,0.02087808,,0.997320244,1.02087808,,0.960038096,9.579254181,,FALSE
9/28/2016,-0.019904932,-0.011646813,,0.980095068,0.988353187,,0.940928603,9.467686403,,FALSE
9/29/2016,-0.001519646,-0.003387628,,0.998480354,0.996612372,,0.939498725,9.435613407,,FALSE
9/30/2016,-0.009550651,0.025525446,,0.990449349,1.025525446,,0.930525901,9.676461652,,FALSE
10/3/2016,0.000931448,0.013173731,,1.000931448,1.013173731,,0.931392638,9.803936751,,FALSE
10/4/2016,0.00010474,-0.008452235,,1.00010474,0.991547765,,0.931490191,9.721071578,,FALSE
10/5/2016,-0.011041083,-0.018635663,,0.988958917,0.981364337,,0.921205531,9.539912969,,FALSE
10/6/2016,0.013151797,0.019402392,,1.013151797,1.019402392,,0.933321039,9.725010099,,FALSE
10/7/2016,0.006492915,0.003534247,,1.006492915,1.003534247,,0.939381013,9.759380691,,FALSE
10/10/2016,0.003003605,-0.010275808,,1.003003605,0.989724192,,0.942202542,9.659095165,,FALSE
10/11/2016,0.00408662,0.004264696,,1.00408662,1.004264696,,0.946052966,9.700288266,,FALSE
10/12/2016,-0.001082123,0.003414869,,0.998917877,1.003414869,,0.94502922,9.733413475,,FALSE
10/13/2016,0.008051334,0.00370655,,1.008051334,1.00370655,,0.952637966,9.769490854,,FALSE
10/14/2016,0.005003523,-0.012649854,,1.005003523,0.987350146,,0.957404512,9.645908218,,FALSE
10/17/2016,0.011683997,0.011501487,,1.011683997,1.011501487,,0.968590823,9.756850505,,FALSE
10/18/2016,-0.001073187,0.011631701,,0.998926813,1.011631701,,0.967551345,9.870339268,,FALSE
10/19/2016,-0.003942985,-0.00359949,,0.996057015,0.99640051,,0.963736304,9.834811082,,FALSE
10/20/2016,0.014831183,-0.003053628,,1.014831183,0.996946372,,0.978029654,9.804779226,,FALSE
10/21/2016,0.000525484,-0.005061995,,1.000525484,0.994938005,,0.978543593,9.755147485,,FALSE
10/24/2016,0.002069925,0.000284963,,1.002069925,1.000284963,,0.980569105,9.757927341,,FALSE
10/25/2016,0.009740398,0.007589096,,1.009740398,1.007589096,,0.990120238,9.831981192,,FALSE
10/26/2016,0.012863782,0.008175694,,1.012863782,1.008175694,,1.002856929,9.912364457,,FALSE
10/27/2016,-0.003891669,0.030911337,,0.996108331,1.030911337,,0.998954142,10.21876889,,FALSE
10/28/2016,0.007205099,-0.010226854,,1.007205099,0.989773146,,1.006151706,10.11426304,,FALSE
10/31/2016,-0.006977906,-0.01929108,,0.993022094,0.98070892,,0.999130873,9.919147982,,FALSE
11/1/2016,0.005236457,-0.007916706,,1.005236457,0.992083294,,1.004362779,9.840621006,,FALSE
11/2/2016,0.011774046,-0.017495927,,1.011774046,0.982504073,,1.016188192,9.668450217,,FALSE
11/3/2016,-0.021565888,0.013974806,,0.978434112,1.013974806,,0.994273192,9.803564936,,FALSE
11/4/2016,-0.090018958,-0.021445498,,0.909981042,0.978554502,,0.904769755,9.593322605,,FALSE
11/7/2016,-0.163850582,-0.018168801,,0.836149418,0.981831199,,0.756522704,9.419023437,,FALSE
11/8/2016,0.006121053,-0.008669497,,1.006121053,0.991330503,,0.761153419,9.337365241,,FALSE
11/9/2016,0.01681128,-0.011772436,,1.01681128,0.988227564,,0.773949383,9.227441705,,FALSE
11/10/2016,0.009692552,-0.008032916,,1.009692552,0.991967084,,0.781450927,9.153318445,,FALSE
11/11/2016,-0.006807521,-0.022915521,,0.993192479,0.977084479,,0.776131183,8.943565387,,FALSE
11/14/2016,-0.003274597,0.007372876,,0.996725403,1.007372876,,0.773589667,9.009505188,,FALSE
11/15/2016,-0.016604234,-0.016734102,,0.983395766,0.983265898,,0.760744803,8.858739209,,FALSE
11/16/2016,0.017528503,0.013517127,,1.017528503,1.013517127,,0.774079521,8.978483915,,FALSE
11/17/2016,0.018613618,-0.010497765,,1.018613618,0.989502235,,0.788487941,8.884229899,,FALSE
11/18/2016,0.00355709,0.012925989,,1.00355709,1.012925989,,0.791292664,8.999067359,,FALSE
11/21/2016,-0.002970569,0.102303613,,0.997029431,1.102303613,,0.788942074,9.919704466,,FALSE
11/22/2016,-0.004287785,0.008772342,,0.995712215,1.008772342,,0.78555926,10.00672351,,FALSE
11/23/2016,0.006754083,-0.024911324,,1.006754083,0.975088676,,0.790864992,9.757442776,,FALSE
11/25/2016,0.002893142,0.012521459,,1.002893142,1.012521459,,0.793153077,9.879620193,,FALSE
11/28/2016,-0.007773904,-0.001410814,,0.992226096,0.998589186,,0.786987181,9.865681889,,FALSE
11/29/2016,0.001886708,-0.003006986,,1.001886708,0.996993014,,0.788471996,9.836015926,,FALSE
11/30/2016,0.014333318,-0.009450072,,1.014333318,0.990549928,,0.799773416,9.743064863,,FALSE
12/1/2016,0.01190843,-0.019671685,,1.01190843,0.980328315,,0.809297461,9.551402355,,FALSE
12/2/2016,-0.001990824,0.027327125,,0.998009176,1.027327125,,0.807686293,9.812414725,,FALSE
12/5/2016,0.001054611,0.005113759,,1.001054611,1.005113759,,0.808538088,9.862593048,,FALSE
12/6/2016,0.003676762,0.028624814,,1.003676762,1.028624814,,0.81151089,10.14490794,,FALSE
12/7/2016,0.00586267,0.001897321,,1.00586267,1.001897321,,0.81626851,10.16415609,,FALSE
12/8/2016,-0.017740136,0.003553101,,0.982259864,1.003553101,,0.801787795,10.20027037,,FALSE
12/9/2016,0.009068422,-0.001492013,,1.009068422,0.998507987,,0.809058745,10.18505143,,FALSE
12/12/2016,0.005174361,-0.016836957,,1.005174361,0.983163043,,0.813245108,10.01356616,,FALSE
12/13/2016,-0.004158612,0.000174117,,0.995841388,1.000174117,,0.809863137,10.01530969,,FALSE
12/14/2016,0.007425497,0.026588986,,1.007425497,1.026588986,,0.815876774,10.28160662,,FALSE
12/15/2016,0.001313734,0.007176304,,1.001313734,1.007176304,,0.816948618,10.35539056,,FALSE
12/16/2016,0.004738622,0.006819673,,1.004738622,1.006819673,,0.820819829,10.42601093,,FALSE
12/19/2016,0.000303087,-0.005594356,,1.000303087,0.994405644,,0.821068609,10.36768411,,FALSE
12/20/2016,-0.005540258,0.012303744,,0.994459742,1.012303744,,0.816519677,10.49524544,,FALSE
12/21/2016,-0.017679978,0.013427587,,0.982320022,1.013427587,,0.802083627,10.63617127,,FALSE
12/22/2016,-0.000601231,0.013596187,,0.999398769,1.013596187,,0.80160139,10.78078264,,FALSE
12/23/2016,-0.002080364,-0.025331241,,0.997919636,0.974668759,,0.799933767,10.50769204,,FALSE
12/27/2016,-0.0170342,-0.015752778,,0.9829658,0.984247222,,0.786307536,10.3421667,,FALSE
12/28/2016,0.001950024,-0.014149869,,1.001950024,0.985850131,,0.787840855,10.1958264,,FALSE
12/29/2016,-2.63E-05,0.02187697,,0.999973734,1.02187697,,0.787820161,10.41888019,,FALSE
12/30/2016,0.00160259,0.008241225,,1.00160259,1.008241225,,0.789082714,10.50474452,,FALSE
1/3/2017,0.013557236,0.02084081,,1.013557236,1.02084081,,0.799780494,10.7236719,,FALSE
1/4/2017,0.017579231,-0.001476628,,1.017579231,0.998523372,,0.813840021,10.70783703,,FALSE
1/5/2017,0.008684605,0.002899339,,1.008684605,1.002899339,,0.8209079,10.73888267,,FALSE
1/6/2017,-0.013068636,-0.001482683,,0.986931364,0.998517317,,0.810179753,10.72296031,,FALSE
1/9/2017,-0.003310862,-0.014393552,,0.996689138,0.985606448,,0.80749736,10.56861883,,FALSE
1/10/2017,0.004601728,-0.017219957,,1.004601728,0.982780043,,0.811213243,10.38662767,,FALSE
1/11/2017,0.007744818,0.019704608,,1.007744818,1.019704608,,0.817495942,10.59129209,,FALSE
1/12/2017,0.007513256,0.016395266,,1.007513256,1.016395266,,0.823637998,10.76493914,,FALSE
1/13/2017,-0.001346284,-0.014743405,,0.998653716,0.985256595,,0.822529147,10.60622729,,FALSE
