Date,Returns
2010-10-07,-0.0003250821496898062
2010-10-08,0.014650324633469757
2010-10-11,0.007877744348915526
2010-10-12,0.0008684755331415554
2010-10-13,0.010761030445585261
2010-10-14,0.0026578175934903843
2010-10-15,0.0005468658044533372
2010-10-18,0.010075784166643505
2010-10-19,-0.011758687018593516
2010-10-20,0.011897655424023901
2010-10-21,-0.0038461415649125577
2010-10-22,0.010076468224065499
2010-10-25,0.006175971207917429
2010-10-26,0.0037100655609817357
2010-10-27,-0.0016410136162293408
2010-10-28,-0.0024003298188038005
2010-10-29,0.004858884388474604
2010-11-01,-0.0008756038582613036
2010-11-02,0.014397793206727376
2010-11-03,-0.002250302052432649
2010-11-04,0.016849205837780167
2010-11-05,0.01562838626588089
2010-11-08,0.007485190499605304
2010-11-09,0.002422986949367438
2010-11-10,-0.004043279609909134
2010-11-11,-0.00545719681333501
2010-11-12,-0.013373104065665968
2010-11-15,-0.0002841883867218935
2010-11-16,-0.013197591805596874
2010-11-17,0.0018738788459099782
2010-11-18,0.013550116846281404
2010-11-19,0.008889938714269753
2010-11-22,-0.004272618733862716
2010-11-23,-0.011398858419044993
2010-11-24,0.013344818306969158
2010-11-26,0.005429528317687748
2010-11-29,0.005046406861535743
2010-11-30,-0.0033074545330476377
2010-12-01,0.0025865911991741044
2010-12-02,0.005567850095882167
2010-12-03,0.003354083427829468
2010-12-06,-0.008974484158416717
2010-12-07,0.004612224380999806
2010-12-08,0.0007728729550543219
2010-12-09,0.005820611030016587
2010-12-10,0.002506871422260124
2010-12-13,-0.008242924589097849
2010-12-14,-2.2481884410354647e-05
2010-12-15,-0.0009131829675973683
2010-12-16,0.0070373929628985005
2010-12-17,0.016076836010791604
2010-12-20,-0.0017180806128567793
2010-12-21,0.006375427808420573
2010-12-22,0.0018055850952264653
2010-12-23,0.0008426540880942611
2010-12-27,-0.0017157941678857562
2010-12-28,0.0016400671203923123
2010-12-29,-0.0035779955856469247
2010-12-30,0.0035703677938996666
2010-12-31,0.008324915947171347
2011-01-03,0.014199336478594891
2011-01-04,0.007525640860418646
2011-01-05,0.012256460168150551
2011-01-06,-0.009660254378580055
2011-01-07,-0.002882259626329639
2011-01-10,0.011918994566460677
2011-01-11,0.01228179781522453
2011-01-12,0.00022290569236589063
2011-01-13,0.0009504563771746887
2011-01-14,0.005133792969377618
2011-01-18,0.0056987944341717976
2011-01-19,-0.019114366004044803
2011-01-20,-0.009384900412001896
2011-01-21,-0.0032006414102363893
2011-01-24,0.005488602673568911
2011-01-25,0.004210525404919076
2011-01-26,0.006294298198253206
2011-01-27,0.008733802149433876
2011-01-28,-0.011287089012377233
2011-01-31,0.00657064164365588
2011-02-01,0.013384591698830854
2011-02-02,0.0012674261599081478
2011-02-03,0.00810021847816008
2011-02-04,-0.004568394383844645
2011-02-07,0.013641650559817598
2011-02-08,0.011464124677015838
2011-02-09,-0.0067127438637882
2011-02-10,-0.010804816218059189
2011-02-11,-0.0014696163988262775
2011-02-14,0.005981147066003642
2011-02-15,-0.004013687379368755
2011-02-16,0.015250247078255818
2011-02-17,0.008987743210779971
2011-02-18,0.0003336512310410342
2011-02-22,-0.02082492650347578
2011-02-23,-0.012566292951892648
2011-02-24,-0.0005394874111056877
2011-02-25,0.016652956097922958
2011-02-28,0.005593067054605599
2011-03-01,-0.015544502630756102
2011-03-02,-0.0009763567583400659
2011-03-03,0.015490914243228732
2011-03-04,-0.00949613073734426
2011-03-07,-0.005673349642140119
2011-03-08,0.007334001554394482
2011-03-09,-0.0072924361530484014
2011-03-10,-0.024763323740587432
2011-03-11,0.006326537176404086
2011-03-14,-0.009953132025595592
2011-03-15,-0.005145449044738586
2011-03-16,-0.006711797258829826
2011-03-17,0.017003768732206482
2011-03-18,0.01910157607555473
2011-03-21,-0.001073280385331226
2011-03-22,-0.0030215090290277653
2011-03-23,-0.005162796168366419
2011-03-24,0.007770283193477632
2011-03-25,0.018494551725771812
2011-03-28,-0.002968083122236171
2011-03-29,0.002458176082419459
2011-03-30,0.008801208322631263
2011-03-31,0.006945981315843979
2011-04-01,-0.0018335397627108315
2011-04-04,-0.003857534385310656
2011-04-05,0.010693367128074985
2011-04-06,0.005231341879328452
2011-04-07,0.0006622376098351533
2011-04-08,-0.008644511574440652
2011-04-11,0.0011579301475324868
2011-04-12,0.002061952310413725
2011-04-13,-0.006364316043144576
2011-04-14,0.012151811209748854
2011-04-15,0.006574613143832169
2011-04-18,-0.007615635249879705
2011-04-19,0.003264708161183664
2011-04-20,0.0062422102423788815
2011-04-21,0.008574569284203174
2011-04-25,-0.0057500664285901
2011-04-26,0.00620687113652569
2011-04-27,0.0033268791176827416
2011-04-28,-0.00634240839866703
2011-04-29,0.008332272072251026
2011-05-02,-0.00904560772844581
2011-05-03,-0.010314108066876165
2011-05-04,-0.011262534224398978
2011-05-05,-0.0018650595898645392
2011-05-06,0.006588705026018313
2011-05-09,0.011121910418288278
2011-05-10,0.009541566826169799
2011-05-11,-0.007594900089699603
2011-05-12,0.011616827227409978
2011-05-13,-0.0019682856554442307
2011-05-16,-0.020575214983736337
2011-05-17,0.001364539398731571
2011-05-18,0.010018409633241306
2011-05-19,0.004463219663490239
2011-05-20,0.0033054523979615643
2011-05-23,-0.019484154892593156
2011-05-24,0.0063941392571793265
2011-05-25,-0.0009794341660177167
2011-05-26,0.00943673310358025
2011-05-27,0.004084156299622698
2011-05-31,0.005780994673594201
2011-06-01,-0.019677008322424087
2011-06-02,-0.0024214314621501705
2011-06-03,-0.012364398979539856
2011-06-06,-0.013048186301257864
2011-06-07,-0.014703029371809975
2011-06-08,-0.012898614322010941
2011-06-09,0.014510355020656417
2011-06-10,-0.00458554438149081
2011-06-13,-0.010062491320944722
2011-06-14,0.011480020832183422
2011-06-15,-0.02737671285696948
2011-06-16,0.008615714073986027
2011-06-17,-0.0012925054892964005
2011-06-20,0.004075478595304104
2011-06-21,0.023783483197970436
2011-06-22,0.00011280680143402407
2011-06-23,0.007425222433969197
2011-06-24,0.013470702780230338
2011-06-27,-0.0029046676097273243
2011-06-28,0.015660556812811317
2011-06-29,0.0030478683693596197
2011-06-30,0.0043333002000082495
2011-07-01,0.010179767077549966
2011-07-05,0.009732047083618077
2011-07-06,0.0027201030289128758
2011-07-07,0.016476622089557625
2011-07-08,0.00034615435725295584
2011-07-11,-0.023627772962753302
2011-07-12,-0.0059520868200245245
2011-07-13,0.0005854394116108889
2011-07-14,-0.012605056520420632
2011-07-15,0.0005079827464481312
2011-07-18,-0.004414568806453252
2011-07-19,0.006216222171305268
2011-07-20,-0.0012597336233132349
2011-07-21,-0.004964136779641131
2011-07-22,-0.0024009577125055225
2011-07-25,-0.014221034458286484
2011-07-26,-0.009477897043973353
2011-07-27,-0.0216677455140037
2011-07-28,-0.004079267255643773
2011-07-29,-0.0035662243510304454
2011-08-01,0.0026535857351410643
2011-08-02,-0.020277894842082565
2011-08-03,-0.005543929864222902
2011-08-04,-0.0459114889089403
2011-08-05,-0.00985384009304675
2011-08-08,-0.07869268652270807
2011-08-09,0.043700702693169634
2011-08-10,-0.029310458185518022
2011-08-11,0.02398579171664271
2011-08-12,0.004504240117502732
2011-08-15,0.03399447390409601
2011-08-16,-0.015776480148579883
2011-08-17,0.005726001372032336
2011-08-18,-0.03538952335953845
2011-08-19,-0.012776393684571724
2011-08-22,-0.001693907388179415
2011-08-23,0.016673416837929354
2011-08-24,0.006443296796011064
2011-08-25,-0.014746470170693565
2011-08-26,0.01963636755381652
2011-08-29,0.026735255539388346
2011-08-30,0.007363837695029978
2011-08-31,-0.0003045454790033924
2011-09-01,-0.009879182776907058
2011-09-02,-0.009035507014993132
2011-09-06,-0.0016802656059388267
2011-09-07,0.022010918118346903
2011-09-08,-0.008095249707478908
2011-09-09,-0.010788828845694983
2011-09-12,0.00028191661194444076
2011-09-13,0.007789120500752913
2011-09-14,0.0102790096311505
2011-09-15,0.006916543727986732
2011-09-16,-0.0023437459049400517
2011-09-19,-0.006119340292013598
2011-09-20,-0.017610480124502673
2011-09-21,-0.024683085323099273
2011-09-22,-0.04621473840193344
2011-09-23,0.01163988795733421
2011-09-26,0.0044104110519767965
2011-09-27,0.016775023054326686
2011-09-28,-0.030995465795006505
2011-09-29,-0.0014758968852264024
2011-09-30,-0.011370347324547418
2011-10-03,-0.04390289649038091
2011-10-04,0.03540491226156191
2011-10-05,0.01254394182540148
2011-10-06,0.023826624584648088
2011-10-07,-0.013895949096359746
2011-10-10,0.026384758313108766
2011-10-11,0.009371064302790482
2011-10-12,0.013116338149126992
2011-10-13,-0.008496778490337807
2011-10-14,0.02398333985791129
2011-10-17,-0.02063105823818277
2011-10-18,0.02236161988428517
2011-10-19,-0.005451824513640855
2011-10-20,0.0055290429650252625
2011-10-21,0.009272750388556511
2011-10-24,0.020379796732674784
2011-10-25,-0.02388114862849183
2011-10-26,0.005029726641984652
2011-10-27,0.033726916746938757
2011-10-28,0.0034978705876804817
2011-10-31,-0.01957400906316462
2011-11-01,-0.024693616842270807
2011-11-02,0.020994164299407547
2011-11-03,0.011718179200636858
2011-11-04,-0.00023947556241932965
2011-11-07,0.00023962485389544537
2011-11-08,0.0018495957165171471
2011-11-09,-0.037670325720869
2011-11-10,0.016898660798809074
2011-11-11,0.013015936277768854
2011-11-14,-0.012960202552238363
2011-11-15,-0.007833684013061918
2011-11-16,-0.002325310939386531
2011-11-17,-0.009069818911669024
2011-11-18,0.00971485913464733
2011-11-21,-0.015381782773820244
2011-11-22,-0.007046977967141474
2011-11-23,-0.01733220511932363
2011-11-25,-0.004431541653612841
2011-11-28,0.021105000302312493
2011-11-29,-0.0031002741548235005
2011-11-30,0.04259659470917335
2011-12-01,-0.01140444711828932
2011-12-02,0.002841269089241238
2011-12-05,0.007270588615522325
2011-12-06,-0.002054480197543721
2011-12-07,0.006661195515057523
2011-12-08,-0.02628178734316557
2011-12-09,0.011155618721811847
2011-12-12,-0.003775389535689268
2011-12-13,-0.020704275053831815
2011-12-14,-0.005381357009362032
2011-12-15,-0.0019171016922240082
2011-12-16,0.011034259271279238
2011-12-19,-0.024030504102090948
2011-12-20,0.01426042987344737
2011-12-21,0.0005863166795316761
2011-12-22,0.00594535264877604
2011-12-23,0.011166183085398842
2011-12-27,-8.91717972400973e-05
2011-12-28,-0.01716411779187853
2011-12-29,0.008627834081677485
2011-12-30,0.0015712776696771022
2012-01-03,0.02216824837192443
2012-01-04,-0.0005011854371911655
2012-01-05,0.00564923410838853
2012-01-06,0.008826133678563823
2012-01-09,0.007036129615701064
2012-01-10,0.0002649811846757433
2012-01-11,-0.004811157726993743
2012-01-12,0.025256772085751705
2012-01-13,-0.003030938293229394
2012-01-17,0.0020768870809530155
2012-01-18,0.012633124132279362
2012-01-19,0.0031870018946251653
2012-01-20,0.009206059292555299
2012-01-23,-0.002746091107579516
2012-01-24,0.0036750148795356395
2012-01-25,0.007667221132345133
2012-01-26,-0.007147507900598452
2012-01-27,0.011263794008897881
2012-01-30,-0.009015107266763097
2012-01-31,0.004735711521243588
2012-02-01,0.02967358941071696
2012-02-02,0.0025553568346318727
2012-02-03,0.029856158499179088
2012-02-06,-0.005868023415311174
2012-02-07,-0.002394104272312702
2012-02-08,0.0020490940449002064
2012-02-09,0.0015035314028264996
2012-02-10,-0.012622488332956499
2012-02-13,-0.0022726415081276512
2012-02-14,0.0023945581526040416
2012-02-15,0.004575250397536241
2012-02-16,0.015609655305252093
2012-02-17,0.002873109862234179
2012-02-21,0.0019594431560887547
2012-02-22,0.009904105521210096
2012-02-23,0.009970623218925171
2012-02-24,-0.0004795377232409189
2012-02-27,0.003007267762489118
2012-02-28,-0.001960531703283801
2012-02-29,-0.012905602131130496
2012-03-01,0.009339745383857772
2012-03-02,-0.01837274599192815
2012-03-05,0.0025622778108320655
2012-03-06,-0.01725278821554389
2012-03-07,0.010735355441267306
2012-03-08,0.013274538490365917
2012-03-09,0.007922470268002416
2012-03-12,0.0076842271172301805
2012-03-13,0.01122167168321222
2012-03-14,-0.0050006389454303754
2012-03-15,-0.00353494820797201
2012-03-16,0.0014328615803246448
2012-03-19,0.004541660805735826
2012-03-20,0.0013007789137200604
2012-03-21,0.010354804462332298
2012-03-22,-0.007746907487058066
2012-03-23,0.008198113225760905
2012-03-26,0.005606718318710698
2012-03-27,-0.011361293132329822
2012-03-28,-0.0017752482533105634
2012-03-29,0.006452903731938012
2012-03-30,9.320781693478382e-05
2012-04-02,0.009437246949773395
2012-04-03,-0.012833280213131248
2012-04-04,-0.007897142957557326
2012-04-05,0.013825159921025773
2012-04-09,0.0012185275384164276
2012-04-10,-0.012885286906799272
2012-04-11,-0.002599020703653226
2012-04-12,0.0038036357377403407
2012-04-13,-0.007270006727311108
2012-04-16,0.003769547162728174
2012-04-17,0.007958992418430436
2012-04-18,-0.010797289982034572
2012-04-19,-0.0032357551506164597
2012-04-20,0.0004914230532979747
2012-04-23,-0.010129328005666367
2012-04-24,0.0021454310715206316
2012-04-25,0.0064440000251459436
2012-04-26,0.0013880582631095447
2012-04-27,0.0073408250947379445
2012-04-30,-0.004419654227666165
2012-05-01,-0.005886101879713601
2012-05-02,0.0008775794010618472
2012-05-03,-0.013125132010834277
2012-05-04,-0.017746931253847045
2012-05-07,-0.0017493336720483476
2012-05-08,-0.007281676347105977
2012-05-09,-0.00177966051913063
2012-05-10,0.0023104224913517426
2012-05-11,-0.003444894887104051
2012-05-14,-0.014893878514016237
2012-05-15,-0.004909503424705887
2012-05-16,-0.003644229216847681
2012-05-17,-0.021128906631434755
2012-05-18,-0.008986380596283663
2012-05-21,0.010038465982836614
2012-05-22,-0.0026844580078940654
2012-05-23,0.004410532967918738
2012-05-24,0.004480428883869355
2012-05-25,-0.011319642853347824
2012-05-29,0.009693870055571981
2012-05-30,-0.02089740463725914
2012-05-31,-0.0032337270783679897
2012-06-01,-0.014740885944663388
2012-06-04,-0.0032762193269038104
2012-06-05,0.006038013405311347
2012-06-06,0.038149771201605745
2012-06-07,-0.006690096782907803
2012-06-08,0.007091610851312134
2012-06-11,-0.020346484655943676
2012-06-12,0.006103148357311197
2012-06-13,-0.011127087425571036
2012-06-14,0.0025285126858438783
2012-06-15,0.014244086370794466
2012-06-18,-0.00032793745227879
2012-06-19,0.010648727030270167
2012-06-20,0.004581734518050977
2012-06-21,-0.015953732055938016
2012-06-22,0.010079485776455802
2012-06-25,-0.00803424770663763
2012-06-26,-0.0027227412213425024
2012-06-27,0.00961079517539223
2012-06-28,0.003906789963251031
2012-06-29,0.01210282160834926
2012-07-02,0.0010773881311122461
2012-07-03,0.008762576638137965
2012-07-05,-0.0013221295357043273
2012-07-06,-0.0024661151649324124
2012-07-09,-0.00566552633954757
2012-07-10,-0.012716942568698462
2012-07-11,0.006915558378745859
2012-07-12,-0.00450311654790925
2012-07-13,0.017497169038146108
2012-07-16,-0.006845067184348825
2012-07-17,-0.006374935029126983
2012-07-18,0.006224513752623664
2012-07-19,0.0022923823243774853
2012-07-20,-0.005173631344145642
2012-07-23,0.007169166159196512
2012-07-24,-0.014511630942826464
2012-07-25,0.006551695598561
2012-07-26,0.00682802367847629
2012-07-27,0.015741465807475506
2012-07-30,-0.004233147300308289
2012-07-31,-0.009972837996766057
2012-08-01,-0.004906882374628671
2012-08-02,-0.0069541600584961515
2012-08-03,0.014108754303737932
2012-08-06,0.014552362769458645
2012-08-07,0.013245152237964776
2012-08-08,-0.0040448845651605905
2012-08-09,0.005462497342893239
2012-08-10,0.0019112754361944612
2012-08-13,-0.0015899031042187514
2012-08-14,-0.008146904166235792
2012-08-15,0.006572599817870076
2012-08-16,0.0050231383613543994
2012-08-17,0.003291719350996143
2012-08-20,-0.005476454882720612
2012-08-21,0.0029588347824173384
2012-08-22,-0.0007732635247107798
2012-08-23,-0.0020656202585227984
2012-08-24,0.005207674863545765
2012-08-27,-0.0017472218301195297
2012-08-28,-0.00035397945955373473
2012-08-29,-0.0020390406776394057
2012-08-30,-0.009482849054632703
2012-08-31,0.009048641059515692
2012-09-04,0.005071064619791612
2012-09-05,-0.006084283255312699
2012-09-06,0.007447140350206518
2012-09-07,0.007340635933762132
2012-09-10,0.0004859178713588833
2012-09-11,0.0006723268080671718
2012-09-12,0.0028642351562340623
2012-09-13,0.008295674832074851
2012-09-14,0.008956815427417315
2012-09-17,-0.009200367763640185
2012-09-18,0.011874855510619777
2012-09-19,-0.00032488337769815003
2012-09-20,-0.003068475127723611
2012-09-21,0.005909587131181086
2012-09-24,-0.005772292803960916
2012-09-25,-0.012575582142060131
2012-09-26,-0.013973323620883155
2012-09-27,0.010804497798603856
2012-09-28,0.0008572430222187483
2012-10-01,-0.002872298913324012
2012-10-02,0.0029049311572216753
2012-10-03,-0.002406903939292049
2012-10-04,0.002018848853491719
2012-10-05,-0.006920603469157692
2012-10-08,-0.003828357601509549
2012-10-09,-0.023424264292617385
2012-10-10,-0.001477952981972569
2012-10-11,0.01167756848109674
2012-10-12,-0.013403189373083348
2012-10-15,0.0060686065202150375
2012-10-16,0.003577449364051959
2012-10-17,0.024653790200135303
2012-10-18,0.0017201983384867294
2012-10-19,-0.012404886596230881
2012-10-22,0.07563942135971119
2012-10-23,0.008827236947420696
2012-10-24,0.01753877853865391
2012-10-25,-0.011362712918943335
2012-10-26,0.009185286327219544
2012-10-31,0.0060427734936122895
2012-11-01,0.014815736292169673
2012-11-02,-0.0018705240869287512
2012-11-05,-0.0016111056537284213
2012-11-06,0.0016553266683549492
2012-11-07,-0.018861604618670723
2012-11-08,-0.00812677337621172
2012-11-09,-0.0015414618681587372
2012-11-12,-0.003488135204959482
2012-11-13,-0.013123224244372686
2012-11-14,-0.011798434804326697
2012-11-15,-0.005916640994600084
2012-11-16,-0.002433271205790841
2012-11-19,0.018395239599349578
2012-11-20,-0.0011922358113854873
2012-11-21,0.010559937807539162
2012-11-23,0.004039113275809669
2012-11-26,0.0007344257466609623
2012-11-27,0.0021929888615828683
2012-11-28,-0.004204543455380568
2012-11-29,0.011137965425584926
2012-11-30,0.000485717110193826
2012-12-03,-0.002499520076401473
2012-12-04,0.0032012721196074483
2012-12-05,0.009990007745700132
2012-12-06,-0.0019642337134909565
2012-12-07,-0.006638556432985371
2012-12-10,0.00453957084711861
2012-12-11,0.01941633194694964
2012-12-12,-0.008295606048537109
2012-12-13,-0.003279656791702508
2012-12-14,-0.008619571917078109
2012-12-17,0.00047513563102970354
2012-12-18,0.006027765930115124
2012-12-19,-0.005440166849106653
2012-12-20,-0.006465199538601128
2012-12-21,0.0049759263510456625
2012-12-24,0.0074147193624050705
2012-12-26,-0.011577090696664358
2012-12-27,-0.0063952665747221814
2012-12-28,-0.0027565875922606698
2012-12-31,0.01767761153343776
2013-01-02,0.019979645203135325
2013-01-03,0.0041324175225707594
2013-01-04,0.0077944455871700345
2013-01-07,-0.0009404698543385968
2013-01-08,-0.00702844092065854
2013-01-09,0.005177909622457161
2013-01-10,0.005531536255839617
2013-01-11,0.004853803032737565
2013-01-14,0.004718975217666429
2013-01-15,0.004047599598586665
2013-01-16,0.0015299315820640827
2013-01-17,0.011641963034852567
2013-01-18,0.005822134136463427
2013-01-22,0.011893439578244418
2013-01-23,-0.011737405241241691
2013-01-24,-0.002907971100261404
2013-01-25,-0.0006166268231789281
2013-01-28,-0.0022506690948043066
2013-01-29,0.010109185757613723
2013-01-30,-0.013079689922714688
2013-01-31,-0.0028881967592818466
2013-02-01,0.0015778488457394491
2013-02-04,-0.015496308344185796
2013-02-05,0.01423683071470978
2013-02-06,0.0020166444139108836
2013-02-07,-0.01070310952818008
2013-02-08,0.00531717770748842
2013-02-11,0.00955783538833084
2013-02-12,0.0017467979257632467
2013-02-13,-0.0022027446675626184
2013-02-14,0.0025307904155020583
2013-02-15,-0.010706570498352557
2013-02-19,0.007968277517828535
2013-02-20,-0.014379802912118775
2013-02-21,-0.004698849097499867
2013-02-22,0.0059169907727575615
2013-02-25,-0.018442283879464998
2013-02-26,0.00882406923483145
2013-02-27,0.0012852066565394269
2013-02-28,0.00012593871778257863
2013-03-01,0.012830498166774638
2013-03-04,0.0016296746254673019
2013-03-05,0.0073657259525586605
2013-03-06,0.0033239308662734246
2013-03-07,0.004145151061398322
2013-03-08,0.002610351713674526
2013-03-11,0.0060295807408711115
2013-03-12,-0.005218824156037386
2013-03-13,-0.0013124616618006015
2013-03-14,0.009261709884408355
2013-03-15,-0.0019866692404867273
2013-03-18,0.006808788606686812
2013-03-19,-0.007731702690856505
2013-03-20,0.0022815603250250986
2013-03-21,-0.0021188810595434053
2013-03-22,0.0043948146041170085
2013-03-25,0.0016315169060852352
2013-03-26,-0.005071111982841497
2013-03-27,0.0013847080932259523
2013-03-28,0.0009072812744401101
2013-04-01,-0.00954916313334463
2013-04-02,-0.00342500162395535
2013-04-03,-0.014275631366416248
2013-04-04,0.005034990332035892
2013-04-05,-0.004259541080045729
2013-04-08,0.0019942796773986496
2013-04-09,-0.0013999688005802112
2013-04-10,0.012657644021737012
2013-04-11,-0.0012051305491951518
2013-04-12,-0.006978507828350087
2013-04-15,-0.025989211254488664
2013-04-16,0.0034310937132482774
2013-04-17,-0.014500291592782308
2013-04-18,0.002461569039944369
2013-04-19,0.0073996825265454785
2013-04-22,0.00033629566046517584
2013-04-23,0.008870164233685593
2013-04-24,0.0024232374418183566
2013-04-25,0.010394454424095378
2013-04-26,-0.006575118532456043
2013-04-29,0.0011473284584716478
2013-04-30,0.002679670719283002
2013-05-01,-0.004271177734898905
